x,y,act_smi,pred_smi,residual
332400.0,4037640.0,0.1638793,0.171264035479977,-0.007384735479977
332430.0,4037640.0,0.1460923,0.1604803497767165,-0.0143880497767165
332460.0,4037640.0,0.1406756,0.1549698536732504,-0.0142942536732504
332490.0,4037640.0,0.1534592,0.1690599993864624,-0.0156007993864624
332520.0,4037640.0,0.1647714,0.1803292183401735,-0.0155578183401735
332550.0,4037640.0,0.1637101,0.1916579654503926,-0.0279478654503926
332580.0,4037640.0,0.1719422,0.1841247352576089,-0.0121825352576089
332610.0,4037640.0,0.1628064,0.1795056292124831,-0.016699229212483
332640.0,4037640.0,0.1936176,0.1919012543177181,0.0017163456822818
332670.0,4037640.0,0.2305228,0.2138671664403737,0.0166556335596262
332700.0,4037640.0,0.1981169,0.2060437621293257,-0.0079268621293256
332730.0,4037640.0,0.1875554,0.1976330024525361,-0.0100776024525361
332760.0,4037640.0,0.206376,0.2000353957056744,0.0063406042943255
332790.0,4037640.0,0.1608413,0.165674778148244,-0.004833478148244
332820.0,4037640.0,0.146636,0.1620150401957565,-0.0153790401957565
332850.0,4037640.0,0.1509819,0.1548078740189542,-0.0038259740189542
332880.0,4037640.0,0.1411326,0.1507570170627042,-0.0096244170627042
332910.0,4037640.0,0.1501189,0.1541530125108918,-0.0040341125108918
332940.0,4037640.0,0.1348995,0.1486131544464891,-0.0137136544464891
332970.0,4037640.0,0.1395876,0.1535390350994216,-0.0139514350994216
333000.0,4037640.0,0.1587551,0.1686350565303468,-0.0098799565303468
333030.0,4037640.0,0.1539801,0.1700094559588477,-0.0160293559588477
333060.0,4037640.0,0.1553021,0.1719527443490838,-0.0166506443490838
333090.0,4037640.0,0.1662619,0.1781144621995367,-0.0118525621995367
333120.0,4037640.0,0.1880407,0.1924543195735294,-0.0044136195735294
333150.0,4037640.0,0.2026689,0.2074890452110822,-0.0048201452110822
333180.0,4037640.0,0.2247767,0.2274720235874322,-0.0026953235874322
333210.0,4037640.0,0.2177214,0.223164020091096,-0.005442620091096
333240.0,4037640.0,0.2224953,0.2246074449624659,-0.0021121449624659
333270.0,4037640.0,0.238136,0.2626061538533272,-0.0244701538533272
333300.0,4037640.0,0.2067789,0.2183653031503579,-0.0115864031503579
333330.0,4037640.0,0.2712254,0.2735354195018811,-0.002310019501881
333360.0,4037640.0,0.2123782,0.2221013456347599,-0.0097231456347599
333390.0,4037640.0,0.2069178,0.1936160784627477,0.0133017215372522
333420.0,4037640.0,0.1761238,0.2040827655400312,-0.0279589655400312
333450.0,4037640.0,0.1774563,0.1826803128946673,-0.0052240128946672
333480.0,4037640.0,0.1517499,0.1628907854748081,-0.0111408854748081
333510.0,4037640.0,0.1642474,0.1797208928383994,-0.0154734928383994
333540.0,4037640.0,0.1713629,0.1782805340346996,-0.0069176340346995
333570.0,4037640.0,0.1751364,0.1803950979439466,-0.0052586979439465
333600.0,4037640.0,0.1499305,0.1731190442689655,-0.0231885442689655
333630.0,4037640.0,0.1588056,0.184117583194553,-0.025311983194553
333660.0,4037640.0,0.1879848,0.1989787701969854,-0.0109939701969854
333690.0,4037640.0,0.1912985,0.2089153105479446,-0.0176168105479446
333720.0,4037640.0,0.2110694,0.2093964768459049,0.001672923154095
333750.0,4037640.0,0.2239985,0.2136321850365705,0.0103663149634294
333780.0,4037640.0,0.1818135,0.1846639236753688,-0.0028504236753688
333810.0,4037640.0,0.167078,0.167907697446859,-0.0008296974468589
333840.0,4037640.0,0.1632917,0.1858571717006675,-0.0225654717006675
333870.0,4037640.0,0.1969124,0.2108260917632541,-0.0139136917632541
333900.0,4037640.0,0.1888077,0.2111948541481003,-0.0223871541481003
333930.0,4037640.0,0.170706,0.1927274710329546,-0.0220214710329545
333960.0,4037640.0,0.1671291,0.1898282494486178,-0.0226991494486178
333990.0,4037640.0,0.1752216,0.1963511098772657,-0.0211295098772657
334020.0,4037640.0,0.2015416,0.2375075496703067,-0.0359659496703067
334050.0,4037640.0,0.2180514,0.2288512608613438,-0.0107998608613438
334080.0,4037640.0,0.1804759,0.2079150680309774,-0.0274391680309774
334110.0,4037640.0,0.1748254,0.2017317613180689,-0.0269063613180689
329760.0,4037610.0,0.1345244,0.1572973703280162,-0.0227729703280162
329790.0,4037610.0,0.1329799,0.1572430509766353,-0.0242631509766352
329820.0,4037610.0,0.1376741,0.158971324994658,-0.021297224994658
329850.0,4037610.0,0.1312496,0.1523137720951953,-0.0210641720951953
329880.0,4037610.0,0.1393606,0.1621242006398194,-0.0227636006398194
329910.0,4037610.0,0.1476974,0.1688103641246581,-0.0211129641246581
329940.0,4037610.0,0.1562894,0.1742592496024395,-0.0179698496024395
329970.0,4037610.0,0.1640965,0.1828035017146076,-0.0187070017146076
330000.0,4037610.0,0.1639449,0.1769978960972051,-0.0130529960972051
330030.0,4037610.0,0.1554126,0.1669422421003868,-0.0115296421003868
330060.0,4037610.0,0.142101,0.1522145954480354,-0.0101135954480354
330090.0,4037610.0,0.1455319,0.1564563167495805,-0.0109244167495805
330120.0,4037610.0,0.1561312,0.1624251800041643,-0.0062939800041643
330150.0,4037610.0,0.150637,0.1671296438991891,-0.0164926438991891
330180.0,4037610.0,0.1643115,0.1757750123648725,-0.0114635123648725
330210.0,4037610.0,0.1713145,0.1741173251490084,-0.0028028251490084
330240.0,4037610.0,0.1790986,0.1905557986703452,-0.0114571986703452
330270.0,4037610.0,0.1794208,0.1916809260002955,-0.0122601260002955
330300.0,4037610.0,0.1839014,0.2030575489892721,-0.0191561489892721
330330.0,4037610.0,0.1840553,0.197336480101091,-0.013281180101091
330360.0,4037610.0,0.1628325,0.17266165018436,-0.00982915018436
330390.0,4037610.0,0.1571776,0.1778838358460309,-0.0207062358460309
330420.0,4037610.0,0.1610956,0.1802401092417389,-0.0191445092417389
330450.0,4037610.0,0.1676327,0.1752456472986907,-0.0076129472986906
330480.0,4037610.0,0.1932155,0.219969833945491,-0.026754333945491
330510.0,4037610.0,0.1880115,0.1928487958434723,-0.0048372958434723
330540.0,4037610.0,0.1539968,0.1742435917778717,-0.0202467917778716
330570.0,4037610.0,0.1365053,0.1550192333430925,-0.0185139333430925
330600.0,4037610.0,0.145378,0.1640711558492197,-0.0186931558492196
330630.0,4037610.0,0.1529441,0.169905837571159,-0.016961737571159
330660.0,4037610.0,0.1501735,0.1710043860294037,-0.0208308860294037
330690.0,4037610.0,0.1499324,0.1794005857555239,-0.0294681857555239
330720.0,4037610.0,0.1520186,0.1741214447482172,-0.0221028447482172
330750.0,4037610.0,0.1494786,0.1708076401734256,-0.0213290401734256
330780.0,4037610.0,0.1430397,0.1592299882310442,-0.0161902882310442
330810.0,4037610.0,0.1361112,0.1574731871264983,-0.0213619871264983
330840.0,4037610.0,0.1402921,0.1653388098877116,-0.0250467098877116
330870.0,4037610.0,0.1427919,0.1613687389012506,-0.0185768389012506
330900.0,4037610.0,0.1382891,0.1641649001946601,-0.0258758001946601
330930.0,4037610.0,0.1437198,0.1676937203213308,-0.0239739203213308
330960.0,4037610.0,0.1397439,0.1615824825493774,-0.0218385825493774
330990.0,4037610.0,0.1323844,0.1656722914676643,-0.0332878914676643
331020.0,4037610.0,0.1444079,0.1849137182652671,-0.040505818265267
331050.0,4037610.0,0.1620548,0.1829398573664518,-0.0208850573664518
331080.0,4037610.0,0.1493564,0.1758300636760633,-0.0264736636760632
331110.0,4037610.0,0.1807387,0.1928081482413622,-0.0120694482413622
331140.0,4037610.0,0.1812967,0.1853211704794758,-0.0040244704794758
331170.0,4037610.0,0.1576827,0.1726706317977059,-0.0149879317977059
331200.0,4037610.0,0.1672287,0.1844939498597421,-0.017265249859742
331230.0,4037610.0,0.1575152,0.1739656566597553,-0.0164504566597553
331260.0,4037610.0,0.1526611,0.1675509905065873,-0.0148898905065873
331290.0,4037610.0,0.1573965,0.1642747072788518,-0.0068782072788518
331320.0,4037610.0,0.1578539,0.1714082692779208,-0.0135543692779208
331350.0,4037610.0,0.1566376,0.1692401272952364,-0.0126025272952364
331380.0,4037610.0,0.1488834,0.1604857517217916,-0.0116023517217916
331410.0,4037610.0,0.1545392,0.1663269998067262,-0.0117877998067262
331440.0,4037610.0,0.1451028,0.1627154245361111,-0.0176126245361111
331470.0,4037610.0,0.1483809,0.1724796009074456,-0.0240987009074456
331500.0,4037610.0,0.1534553,0.1718353336446951,-0.0183800336446951
331530.0,4037610.0,0.1716558,0.1848494122135629,-0.0131936122135629
331560.0,4037610.0,0.1577523,0.1746074805919159,-0.0168551805919159
331590.0,4037610.0,0.1775551,0.1927126954786154,-0.0151575954786154
331620.0,4037610.0,0.1575795,0.1713685823514278,-0.0137890823514278
331650.0,4037610.0,0.1551098,0.1699850847296374,-0.0148752847296374
331680.0,4037610.0,0.1410283,0.1615168230142504,-0.0204885230142504
331710.0,4037610.0,0.1439409,0.1569104458676176,-0.0129695458676176
331740.0,4037610.0,0.1371872,0.1512036210775581,-0.0140164210775581
331770.0,4037610.0,0.1386574,0.1508556792777654,-0.0121982792777654
331800.0,4037610.0,0.1439209,0.1589670782777149,-0.0150461782777149
331830.0,4037610.0,0.1465325,0.1631687078024887,-0.0166362078024887
331860.0,4037610.0,0.1457712,0.1657654673126112,-0.0199942673126112
331890.0,4037610.0,0.1690765,0.184603854689633,-0.015527354689633
331920.0,4037610.0,0.1907841,0.1968095770057542,-0.0060254770057542
331950.0,4037610.0,0.1631415,0.1779826161027821,-0.0148411161027821
331980.0,4037610.0,0.1545913,0.1708679317130302,-0.0162766317130302
332010.0,4037610.0,0.1643018,0.177275240850044,-0.012973440850044
332040.0,4037610.0,0.1772487,0.1749058155915483,0.0023428844084516
332070.0,4037610.0,0.1552062,0.1699433641708006,-0.0147371641708006
332100.0,4037610.0,0.1410424,0.1582058071949438,-0.0171634071949438
332130.0,4037610.0,0.14699,0.158816226512794,-0.011826226512794
332160.0,4037610.0,0.1553321,0.1662571414984221,-0.0109250414984221
332190.0,4037610.0,0.1851942,0.1938136498735463,-0.0086194498735463
332220.0,4037610.0,0.2102449,0.200681187836525,0.0095637121634749
332250.0,4037610.0,0.1690189,0.1802982884401672,-0.0112793884401672
332280.0,4037610.0,0.1736735,0.1821238182945382,-0.0084503182945381
332310.0,4037610.0,0.2196091,0.2090369758656795,0.0105721241343204
332340.0,4037610.0,0.2131955,0.1994242612354963,0.0137712387645036
332370.0,4037610.0,0.1677172,0.1850566599814289,-0.0173394599814289
332400.0,4037610.0,0.1513367,0.1594932246100739,-0.0081565246100739
332430.0,4037610.0,0.1387208,0.1553216882045764,-0.0166008882045764
332460.0,4037610.0,0.1413491,0.154190884795344,-0.012841784795344
332490.0,4037610.0,0.1535572,0.1615685135127737,-0.0080113135127737
332520.0,4037610.0,0.1638721,0.1831434669741171,-0.0192713669741171
332550.0,4037610.0,0.1816939,0.1964226134835663,-0.0147287134835663
332580.0,4037610.0,0.177771,0.189890748694393,-0.012119748694393
332610.0,4037610.0,0.1766851,0.1837694944176825,-0.0070843944176825
332640.0,4037610.0,0.1632704,0.1762916207507075,-0.0130212207507075
332670.0,4037610.0,0.1677905,0.1765810533500034,-0.0087905533500034
332700.0,4037610.0,0.16307,0.1768164805593034,-0.0137464805593034
332730.0,4037610.0,0.1766917,0.1908938739393268,-0.0142021739393268
332760.0,4037610.0,0.1985071,0.2177453986925059,-0.0192382986925059
332790.0,4037610.0,0.1819199,0.1850638798522732,-0.0031439798522732
332820.0,4037610.0,0.1563494,0.1656788534578279,-0.0093294534578279
332850.0,4037610.0,0.1465292,0.1581732736572428,-0.0116440736572427
332880.0,4037610.0,0.1476157,0.1548430000281583,-0.0072273000281583
332910.0,4037610.0,0.1444241,0.1502723608950419,-0.0058482608950419
332940.0,4037610.0,0.1404649,0.1501900502928824,-0.0097251502928824
332970.0,4037610.0,0.1370632,0.1504094281441163,-0.0133462281441163
333000.0,4037610.0,0.1435985,0.1648994482850523,-0.0213009482850523
333030.0,4037610.0,0.1519062,0.1677812224637817,-0.0158750224637816
333060.0,4037610.0,0.1592094,0.169783031846946,-0.010573631846946
333090.0,4037610.0,0.1735102,0.1857376424256871,-0.0122274424256871
333120.0,4037610.0,0.1855107,0.1768751417123037,0.0086355582876962
333150.0,4037610.0,0.1693174,0.1902718086178818,-0.0209544086178818
333180.0,4037610.0,0.2175481,0.201758063059826,0.0157900369401739
333210.0,4037610.0,0.2278036,0.1930600669760755,0.0347435330239244
333240.0,4037610.0,0.1879749,0.2338628892316336,-0.0458879892316336
333270.0,4037610.0,0.2966496,0.2650414461525429,0.031608153847457
333300.0,4037610.0,0.1986353,0.2275505133836791,-0.0289152133836791
333330.0,4037610.0,0.2967379,0.3360270179434788,-0.0392891179434787
333360.0,4037610.0,0.2674275,0.2533669452523343,0.0140605547476657
333390.0,4037610.0,0.2031322,0.1851818281405275,0.0179503718594724
333420.0,4037610.0,0.1551285,0.1883750915899597,-0.0332465915899596
333450.0,4037610.0,0.18761,0.1856221997539553,0.0019878002460446
333480.0,4037610.0,0.1372896,0.1524754259208258,-0.0151858259208257
333510.0,4037610.0,0.1609573,0.1698476217486822,-0.0088903217486822
333540.0,4037610.0,0.164188,0.1754144237518314,-0.0112264237518313
333570.0,4037610.0,0.1716524,0.1914978465666717,-0.0198454465666717
333600.0,4037610.0,0.1633744,0.1763343352180496,-0.0129599352180496
333630.0,4037610.0,0.1570072,0.1754439005907388,-0.0184367005907387
333660.0,4037610.0,0.2052358,0.2211526642719034,-0.0159168642719034
333690.0,4037610.0,0.2417623,0.2285274067335442,0.0132348932664557
333720.0,4037610.0,0.2418066,0.2342595448052096,0.0075470551947904
333750.0,4037610.0,0.2357107,0.2243028852482348,0.0114078147517651
333780.0,4037610.0,0.1998642,0.2080762977592314,-0.0082120977592314
333810.0,4037610.0,0.1766901,0.1826739250598323,-0.0059838250598323
333840.0,4037610.0,0.1632917,0.1776354794472737,-0.0143437794472737
333870.0,4037610.0,0.1823161,0.2182986597556333,-0.0359825597556333
333900.0,4037610.0,0.2054491,0.2172061397471507,-0.0117570397471507
333930.0,4037610.0,0.1880253,0.2130156041731897,-0.0249903041731897
333960.0,4037610.0,0.1708201,0.1747955238444071,-0.0039754238444071
333990.0,4037610.0,0.1600669,0.1677660484956152,-0.0076991484956151
334020.0,4037610.0,0.176281,0.2113524247583887,-0.0350714247583887
334050.0,4037610.0,0.1853226,0.2104956716852179,-0.0251730716852179
334080.0,4037610.0,0.1814747,0.210318201913995,-0.028843501913995
334110.0,4037610.0,0.1887456,0.2017951715129005,-0.0130495715129005
329760.0,4037580.0,0.1406935,0.1577291262482817,-0.0170356262482817
329790.0,4037580.0,0.1365382,0.1600433040602379,-0.0235051040602379
329820.0,4037580.0,0.1333803,0.1588238465776726,-0.0254435465776726
329850.0,4037580.0,0.1368674,0.1572252953208413,-0.0203578953208413
329880.0,4037580.0,0.1545253,0.1753145842698313,-0.0207892842698313
329910.0,4037580.0,0.1540644,0.1751470236893535,-0.0210826236893535
329940.0,4037580.0,0.159776,0.1667221240930602,-0.0069461240930601
329970.0,4037580.0,0.1617601,0.1782399391538277,-0.0164798391538277
330000.0,4037580.0,0.1581864,0.1810826788907077,-0.0228962788907077
330030.0,4037580.0,0.1571987,0.1632502370940044,-0.0060515370940044
330060.0,4037580.0,0.169379,0.1777284368026415,-0.0083494368026414
330090.0,4037580.0,0.1508234,0.1682230206123753,-0.0173996206123753
330120.0,4037580.0,0.1485623,0.1651423743997413,-0.0165800743997413
330150.0,4037580.0,0.1543491,0.1709354097145344,-0.0165863097145344
330180.0,4037580.0,0.1719565,0.1897058916585219,-0.0177493916585219
330210.0,4037580.0,0.1682214,0.1776001984045098,-0.0093787984045098
330240.0,4037580.0,0.1804289,0.1980453913043228,-0.0176164913043228
330270.0,4037580.0,0.2003559,0.2000118304293349,0.0003440695706651
330300.0,4037580.0,0.1989786,0.211634389681496,-0.012655789681496
330330.0,4037580.0,0.2076334,0.2213180158515733,-0.0136846158515733
330360.0,4037580.0,0.1807944,0.1908605979653468,-0.0100661979653468
330390.0,4037580.0,0.1787872,0.1814570515310908,-0.0026698515310908
330420.0,4037580.0,0.1665679,0.179412176436961,-0.012844276436961
330450.0,4037580.0,0.1651376,0.1769598359430833,-0.0118222359430833
330480.0,4037580.0,0.1882681,0.2176018381101395,-0.0293337381101395
330510.0,4037580.0,0.1725495,0.1760028543439262,-0.0034533543439262
330540.0,4037580.0,0.1584014,0.1764999013160226,-0.0180985013160226
330570.0,4037580.0,0.1349991,0.1559483284937122,-0.0209492284937121
330600.0,4037580.0,0.1450842,0.1723072863352115,-0.0272230863352115
330630.0,4037580.0,0.1471482,0.1693702869850553,-0.0222220869850553
330660.0,4037580.0,0.1470669,0.166063196600358,-0.018996296600358
330690.0,4037580.0,0.145129,0.169969507115002,-0.024840507115002
330720.0,4037580.0,0.1434354,0.1611237003655726,-0.0176883003655726
330750.0,4037580.0,0.1361582,0.1581559970456475,-0.0219977970456475
330780.0,4037580.0,0.1346791,0.1588195999483957,-0.0241404999483957
330810.0,4037580.0,0.1343288,0.1589472500135435,-0.0246184500135435
330840.0,4037580.0,0.1350834,0.1585664543194817,-0.0234830543194817
330870.0,4037580.0,0.147423,0.1785765185452319,-0.0311535185452319
330900.0,4037580.0,0.1412579,0.1640970034149529,-0.0228391034149529
330930.0,4037580.0,0.146398,0.1728338381086707,-0.0264358381086707
330960.0,4037580.0,0.1410084,0.1714121375065035,-0.0304037375065035
330990.0,4037580.0,0.1537343,0.1773722472787217,-0.0236379472787217
331020.0,4037580.0,0.1613718,0.1746144121383608,-0.0132426121383608
331050.0,4037580.0,0.1669425,0.179658115008461,-0.012715615008461
331080.0,4037580.0,0.153356,0.1738980574574637,-0.0205420574574637
331110.0,4037580.0,0.1898844,0.2030281475495003,-0.0131437475495003
331140.0,4037580.0,0.1808054,0.197724319171177,-0.016918919171177
331170.0,4037580.0,0.1513257,0.1703377680558614,-0.0190120680558614
331200.0,4037580.0,0.1724582,0.1834983715754983,-0.0110401715754983
331230.0,4037580.0,0.1656108,0.1923207687784289,-0.0267099687784289
331260.0,4037580.0,0.1667159,0.1863313958450934,-0.0196154958450934
331290.0,4037580.0,0.170621,0.1813721696750053,-0.0107511696750053
331320.0,4037580.0,0.1623487,0.1795661021005266,-0.0172174021005266
331350.0,4037580.0,0.1656277,0.1780564943252329,-0.0124287943252329
331380.0,4037580.0,0.1591967,0.1821102896819611,-0.0229135896819611
331410.0,4037580.0,0.1619201,0.1721303584464958,-0.0102102584464958
331440.0,4037580.0,0.1426497,0.1570618548770768,-0.0144121548770768
331470.0,4037580.0,0.1401377,0.150497893974738,-0.010360193974738
331500.0,4037580.0,0.156081,0.1714863769360537,-0.0154053769360537
331530.0,4037580.0,0.1651287,0.1719214642729842,-0.0067927642729842
331560.0,4037580.0,0.1563651,0.1692833051677383,-0.0129182051677383
331590.0,4037580.0,0.1704154,0.1743044599009769,-0.0038890599009769
331620.0,4037580.0,0.165334,0.1718411582796392,-0.0065071582796392
331650.0,4037580.0,0.1542191,0.1670728135909789,-0.0128537135909789
331680.0,4037580.0,0.1388125,0.1562749644848409,-0.0174624644848409
331710.0,4037580.0,0.1394489,0.1521874164039271,-0.0127385164039271
331740.0,4037580.0,0.1375647,0.1498597660985591,-0.0122950660985591
331770.0,4037580.0,0.1396383,0.1508334618206143,-0.0111951618206143
331800.0,4037580.0,0.1449812,0.1661936152589215,-0.0212124152589215
331830.0,4037580.0,0.148386,0.1653766683539441,-0.0169906683539441
331860.0,4037580.0,0.1444949,0.166576709113633,-0.022081809113633
331890.0,4037580.0,0.1506909,0.1721568234614019,-0.0214659234614019
331920.0,4037580.0,0.160763,0.1789264695327033,-0.0181634695327033
331950.0,4037580.0,0.1554492,0.1698348449595126,-0.0143856449595126
331980.0,4037580.0,0.1427819,0.1681074986985622,-0.0253255986985622
332010.0,4037580.0,0.1572676,0.1750309060997493,-0.0177633060997493
332040.0,4037580.0,0.1608783,0.1780064652383407,-0.0171281652383407
332070.0,4037580.0,0.1531669,0.1677410154892598,-0.0145741154892598
332100.0,4037580.0,0.1501821,0.1677935477393915,-0.0176114477393914
332130.0,4037580.0,0.1527468,0.1683975415600455,-0.0156507415600455
332160.0,4037580.0,0.15616,0.1717604963146689,-0.0156004963146689
332190.0,4037580.0,0.1682765,0.1891272522477877,-0.0208507522477877
332220.0,4037580.0,0.1952256,0.187236055464592,0.007989544535408
332250.0,4037580.0,0.1663899,0.171594892230111,-0.005204992230111
332280.0,4037580.0,0.1814986,0.1994766609044405,-0.0179780609044404
332310.0,4037580.0,0.2404657,0.2294218545303928,0.0110438454696071
332340.0,4037580.0,0.2255295,0.2313926768156798,-0.0058631768156798
332370.0,4037580.0,0.2080837,0.2070102690360165,0.0010734309639834
332400.0,4037580.0,0.1575744,0.1718528215606844,-0.0142784215606844
332430.0,4037580.0,0.1479944,0.1575993965901814,-0.0096049965901814
332460.0,4037580.0,0.1510386,0.1570918753831752,-0.0060532753831752
332490.0,4037580.0,0.1527846,0.1674485778907938,-0.0146639778907938
332520.0,4037580.0,0.1679376,0.1851430369585777,-0.0172054369585777
332550.0,4037580.0,0.1701278,0.1847064294466979,-0.0145786294466979
332580.0,4037580.0,0.1633746,0.1716119867232719,-0.0082373867232719
332610.0,4037580.0,0.1749178,0.1888840165325751,-0.0139662165325751
332640.0,4037580.0,0.1718339,0.1768695543102094,-0.0050356543102094
332670.0,4037580.0,0.1502038,0.1580642514737791,-0.0078604514737791
332700.0,4037580.0,0.1515987,0.1662844236770907,-0.0146857236770907
