OID_,X,Y,smi22_Clip_Band_1
2240,331230.000000000000000,4037190.000000000000000,0.2241181
2241,331260.000000000000000,4037190.000000000000000,0.2356378
2242,331290.000000000000000,4037190.000000000000000,0.1758625
2243,331320.000000000000000,4037190.000000000000000,0.2020539
2244,331350.000000000000000,4037190.000000000000000,0.2067494
2245,331380.000000000000000,4037190.000000000000000,0.2480602
2246,331410.000000000000000,4037190.000000000000000,0.2571005
2247,331440.000000000000000,4037190.000000000000000,0.2239661
2248,331470.000000000000000,4037190.000000000000000,0.2083252
2249,331500.000000000000000,4037190.000000000000000,0.2014042
2250,331530.000000000000000,4037190.000000000000000,0.1785006
2251,331560.000000000000000,4037190.000000000000000,0.1794193
2252,331590.000000000000000,4037190.000000000000000,0.1773962
2253,331620.000000000000000,4037190.000000000000000,0.1860795
2254,331650.000000000000000,4037190.000000000000000,0.1930503
2255,331680.000000000000000,4037190.000000000000000,0.1839225
2256,331710.000000000000000,4037190.000000000000000,0.1824801
2257,331740.000000000000000,4037190.000000000000000,0.1769684
2258,331770.000000000000000,4037190.000000000000000,0.1657918
2259,331800.000000000000000,4037190.000000000000000,0.1648569
2260,331830.000000000000000,4037190.000000000000000,0.1655548
2261,331860.000000000000000,4037190.000000000000000,0.1623646
2262,331890.000000000000000,4037190.000000000000000,0.1597690
2263,331920.000000000000000,4037190.000000000000000,0.1714195
2264,331950.000000000000000,4037190.000000000000000,0.1786666
2265,331980.000000000000000,4037190.000000000000000,0.1841283
2266,332010.000000000000000,4037190.000000000000000,0.1927511
2267,332040.000000000000000,4037190.000000000000000,0.2400362
2268,332070.000000000000000,4037190.000000000000000,0.2674741
2269,332100.000000000000000,4037190.000000000000000,0.2030683
2270,332130.000000000000000,4037190.000000000000000,0.1957642
2271,332160.000000000000000,4037190.000000000000000,0.1881620
2272,332190.000000000000000,4037190.000000000000000,0.1900664
2273,332220.000000000000000,4037190.000000000000000,0.2136400
2274,332250.000000000000000,4037190.000000000000000,0.2327826
2275,332280.000000000000000,4037190.000000000000000,0.2352081
2276,332310.000000000000000,4037190.000000000000000,0.2077766
2277,332340.000000000000000,4037190.000000000000000,0.2437489
2278,332370.000000000000000,4037190.000000000000000,0.2495460
2279,332400.000000000000000,4037190.000000000000000,0.2559896
2280,332430.000000000000000,4037190.000000000000000,0.2806405
2281,332460.000000000000000,4037190.000000000000000,0.3054519
2282,332490.000000000000000,4037190.000000000000000,0.2702722
2283,332520.000000000000000,4037190.000000000000000,0.3431565
2284,332550.000000000000000,4037190.000000000000000,0.2676806
2285,332580.000000000000000,4037190.000000000000000,0.2428665
2286,332610.000000000000000,4037190.000000000000000,0.1998525
2287,332640.000000000000000,4037190.000000000000000,0.2165790
2288,332670.000000000000000,4037190.000000000000000,0.2171487
2289,332700.000000000000000,4037190.000000000000000,0.2198245
2290,332730.000000000000000,4037190.000000000000000,0.2220436
2291,332760.000000000000000,4037190.000000000000000,0.2169471
2292,332790.000000000000000,4037190.000000000000000,0.2035698
2293,332820.000000000000000,4037190.000000000000000,0.1799274
2294,332850.000000000000000,4037190.000000000000000,0.1966291
2295,332880.000000000000000,4037190.000000000000000,0.2367526
2296,332910.000000000000000,4037190.000000000000000,0.2179326
2297,332940.000000000000000,4037190.000000000000000,0.2334617
2298,332970.000000000000000,4037190.000000000000000,0.2263559
2299,333000.000000000000000,4037190.000000000000000,0.2374443
2300,333030.000000000000000,4037190.000000000000000,0.2364777
2301,333060.000000000000000,4037190.000000000000000,0.1842706
2302,333090.000000000000000,4037190.000000000000000,0.1938055
2303,333120.000000000000000,4037190.000000000000000,0.3103350
2304,333150.000000000000000,4037190.000000000000000,0.4004747
2305,333180.000000000000000,4037190.000000000000000,0.3643820
2306,333210.000000000000000,4037190.000000000000000,0.2808405
2307,333240.000000000000000,4037190.000000000000000,0.1981136
2308,333270.000000000000000,4037190.000000000000000,0.1884966
2309,333300.000000000000000,4037190.000000000000000,0.1994731
2310,333330.000000000000000,4037190.000000000000000,0.2232078
2311,333360.000000000000000,4037190.000000000000000,0.2299869
2312,333390.000000000000000,4037190.000000000000000,0.2177701
2313,333420.000000000000000,4037190.000000000000000,0.2570529
2314,333450.000000000000000,4037190.000000000000000,0.2522200
2315,333480.000000000000000,4037190.000000000000000,0.2428074
2316,333510.000000000000000,4037190.000000000000000,0.2779165
2317,333540.000000000000000,4037190.000000000000000,0.2585468
2318,333570.000000000000000,4037190.000000000000000,0.2339766
2319,333600.000000000000000,4037190.000000000000000,0.2264502
2320,333630.000000000000000,4037190.000000000000000,0.2291235
2321,333660.000000000000000,4037190.000000000000000,0.2334470
2322,333690.000000000000000,4037190.000000000000000,0.3707586
2323,333720.000000000000000,4037190.000000000000000,0.3380752
2324,333750.000000000000000,4037190.000000000000000,0.2709080
2325,333780.000000000000000,4037190.000000000000000,0.2447995
2326,333810.000000000000000,4037190.000000000000000,0.2674583
2327,333840.000000000000000,4037190.000000000000000,0.2417238
2328,333870.000000000000000,4037190.000000000000000,0.2403831
2329,333900.000000000000000,4037190.000000000000000,0.2591635
2330,333930.000000000000000,4037190.000000000000000,0.2527099
2331,333960.000000000000000,4037190.000000000000000,0.2482107
2332,333990.000000000000000,4037190.000000000000000,0.2819121
2333,334020.000000000000000,4037190.000000000000000,0.2777991
2334,334050.000000000000000,4037190.000000000000000,0.2493560
2335,334080.000000000000000,4037190.000000000000000,0.2597553
2336,334110.000000000000000,4037190.000000000000000,0.2786779
2337,329760.000000000000000,4037160.000000000000000,0.1816320
2338,329790.000000000000000,4037160.000000000000000,0.1846540
2339,329820.000000000000000,4037160.000000000000000,0.1765094
2340,329850.000000000000000,4037160.000000000000000,0.1683975
2341,329880.000000000000000,4037160.000000000000000,0.1823316
2342,329910.000000000000000,4037160.000000000000000,0.1854031
2343,329940.000000000000000,4037160.000000000000000,0.1855385
2344,329970.000000000000000,4037160.000000000000000,0.1898834
2345,330000.000000000000000,4037160.000000000000000,0.1881201
2346,330030.000000000000000,4037160.000000000000000,0.1898380
2347,330060.000000000000000,4037160.000000000000000,0.1844682
2348,330090.000000000000000,4037160.000000000000000,0.1945066
2349,330120.000000000000000,4037160.000000000000000,0.2102580
2350,330150.000000000000000,4037160.000000000000000,0.1902344
2351,330180.000000000000000,4037160.000000000000000,0.1734620
2352,330210.000000000000000,4037160.000000000000000,0.1826351
2353,330240.000000000000000,4037160.000000000000000,0.1728085
2354,330270.000000000000000,4037160.000000000000000,0.1775000
2355,330300.000000000000000,4037160.000000000000000,0.1792646
2356,330330.000000000000000,4037160.000000000000000,0.1792772
2357,330360.000000000000000,4037160.000000000000000,0.1701212
2358,330390.000000000000000,4037160.000000000000000,0.1634671
2359,330420.000000000000000,4037160.000000000000000,0.1615227
2360,330450.000000000000000,4037160.000000000000000,0.1801850
2361,330480.000000000000000,4037160.000000000000000,0.1864226
2362,330510.000000000000000,4037160.000000000000000,0.1989639
2363,330540.000000000000000,4037160.000000000000000,0.2016753
2364,330570.000000000000000,4037160.000000000000000,0.1748879
2365,330600.000000000000000,4037160.000000000000000,0.1960920
2366,330630.000000000000000,4037160.000000000000000,0.2019294
2367,330660.000000000000000,4037160.000000000000000,0.2127628
2368,330690.000000000000000,4037160.000000000000000,0.2204086
2369,330720.000000000000000,4037160.000000000000000,0.1863174
2370,330750.000000000000000,4037160.000000000000000,0.1914153
2371,330780.000000000000000,4037160.000000000000000,0.1965898
2372,330810.000000000000000,4037160.000000000000000,0.1860457
2373,330840.000000000000000,4037160.000000000000000,0.1804758
2374,330870.000000000000000,4037160.000000000000000,0.1786121
2375,330900.000000000000000,4037160.000000000000000,0.1602157
2376,330930.000000000000000,4037160.000000000000000,0.1617767
2377,330960.000000000000000,4037160.000000000000000,0.2019916
2378,330990.000000000000000,4037160.000000000000000,0.1915126
2379,331020.000000000000000,4037160.000000000000000,0.1858128
2380,331050.000000000000000,4037160.000000000000000,0.1792399
2381,331080.000000000000000,4037160.000000000000000,0.2016412
2382,331110.000000000000000,4037160.000000000000000,0.1604124
2383,331140.000000000000000,4037160.000000000000000,0.1935337
2384,331170.000000000000000,4037160.000000000000000,0.2187085
2385,331200.000000000000000,4037160.000000000000000,0.1917413
2386,331230.000000000000000,4037160.000000000000000,0.2077758
2387,331260.000000000000000,4037160.000000000000000,0.2096612
2388,331290.000000000000000,4037160.000000000000000,0.1816580
2389,331320.000000000000000,4037160.000000000000000,0.1982802
2390,331350.000000000000000,4037160.000000000000000,0.1961440
2391,331380.000000000000000,4037160.000000000000000,0.2359434
2392,331410.000000000000000,4037160.000000000000000,0.2690793
2393,331440.000000000000000,4037160.000000000000000,0.2389311
2394,331470.000000000000000,4037160.000000000000000,0.1959188
2395,331500.000000000000000,4037160.000000000000000,0.1927238
2396,331530.000000000000000,4037160.000000000000000,0.1825573
2397,331560.000000000000000,4037160.000000000000000,0.1789197
2398,331590.000000000000000,4037160.000000000000000,0.1717273
2399,331620.000000000000000,4037160.000000000000000,0.1742082
2400,331650.000000000000000,4037160.000000000000000,0.1785361
2401,331680.000000000000000,4037160.000000000000000,0.1778311
2402,331710.000000000000000,4037160.000000000000000,0.1790798
2403,331740.000000000000000,4037160.000000000000000,0.1888710
2404,331770.000000000000000,4037160.000000000000000,0.1730125
2405,331800.000000000000000,4037160.000000000000000,0.1595857
2406,331830.000000000000000,4037160.000000000000000,0.1679801
2407,331860.000000000000000,4037160.000000000000000,0.1726146
2408,331890.000000000000000,4037160.000000000000000,0.1706084
2409,331920.000000000000000,4037160.000000000000000,0.1649302
2410,331950.000000000000000,4037160.000000000000000,0.1671873
2411,331980.000000000000000,4037160.000000000000000,0.1818600
2412,332010.000000000000000,4037160.000000000000000,0.1918581
2413,332040.000000000000000,4037160.000000000000000,0.2181806
2414,332070.000000000000000,4037160.000000000000000,0.2117928
2415,332100.000000000000000,4037160.000000000000000,0.1952789
2416,332130.000000000000000,4037160.000000000000000,0.2059008
2417,332160.000000000000000,4037160.000000000000000,0.2080408
2418,332190.000000000000000,4037160.000000000000000,0.2021832
2419,332220.000000000000000,4037160.000000000000000,0.2310008
2420,332250.000000000000000,4037160.000000000000000,0.2548504
2421,332280.000000000000000,4037160.000000000000000,0.2430816
2422,332310.000000000000000,4037160.000000000000000,0.2240628
2423,332340.000000000000000,4037160.000000000000000,0.2402320
2424,332370.000000000000000,4037160.000000000000000,0.2729599
2425,332400.000000000000000,4037160.000000000000000,0.2785039
2426,332430.000000000000000,4037160.000000000000000,0.3018210
2427,332460.000000000000000,4037160.000000000000000,0.3034076
2428,332490.000000000000000,4037160.000000000000000,0.3434941
2429,332520.000000000000000,4037160.000000000000000,0.3163458
2430,332550.000000000000000,4037160.000000000000000,0.2786123
2431,332580.000000000000000,4037160.000000000000000,0.2065175
2432,332610.000000000000000,4037160.000000000000000,0.2033108
2433,332640.000000000000000,4037160.000000000000000,0.2200080
2434,332670.000000000000000,4037160.000000000000000,0.2213798
2435,332700.000000000000000,4037160.000000000000000,0.2149906
2436,332730.000000000000000,4037160.000000000000000,0.2144354
2437,332760.000000000000000,4037160.000000000000000,0.2075511
2438,332790.000000000000000,4037160.000000000000000,0.2189953
2439,332820.000000000000000,4037160.000000000000000,0.2295590
2440,332850.000000000000000,4037160.000000000000000,0.2237393
2441,332880.000000000000000,4037160.000000000000000,0.3093535
2442,332910.000000000000000,4037160.000000000000000,0.2671583
2443,332940.000000000000000,4037160.000000000000000,0.2510204
2444,332970.000000000000000,4037160.000000000000000,0.2632704
2445,333000.000000000000000,4037160.000000000000000,0.2554466
2446,333030.000000000000000,4037160.000000000000000,0.2945000
2447,333060.000000000000000,4037160.000000000000000,0.2441092
2448,333090.000000000000000,4037160.000000000000000,0.2691400
2449,333120.000000000000000,4037160.000000000000000,0.3141718
2450,333150.000000000000000,4037160.000000000000000,0.2512286
2451,333180.000000000000000,4037160.000000000000000,0.2521563
2452,333210.000000000000000,4037160.000000000000000,0.2128887
2453,333240.000000000000000,4037160.000000000000000,0.1410690
2454,333270.000000000000000,4037160.000000000000000,0.1471638
2455,333300.000000000000000,4037160.000000000000000,0.1509685
2456,333330.000000000000000,4037160.000000000000000,0.2133690
2457,333360.000000000000000,4037160.000000000000000,0.2288512
2458,333390.000000000000000,4037160.000000000000000,0.2435754
2459,333420.000000000000000,4037160.000000000000000,0.2590719
2460,333450.000000000000000,4037160.000000000000000,0.2511381
2461,333480.000000000000000,4037160.000000000000000,0.2227670
2462,333510.000000000000000,4037160.000000000000000,0.2942243
2463,333540.000000000000000,4037160.000000000000000,0.2784860
2464,333570.000000000000000,4037160.000000000000000,0.2314439
2465,333600.000000000000000,4037160.000000000000000,0.2486695
2466,333630.000000000000000,4037160.000000000000000,0.2557353
2467,333660.000000000000000,4037160.000000000000000,0.2363448
2468,333690.000000000000000,4037160.000000000000000,0.3273117
2469,333720.000000000000000,4037160.000000000000000,0.2812508
2470,333750.000000000000000,4037160.000000000000000,0.2401332
2471,333780.000000000000000,4037160.000000000000000,0.2341922
2472,333810.000000000000000,4037160.000000000000000,0.2606634
2473,333840.000000000000000,4037160.000000000000000,0.2666670
2474,333870.000000000000000,4037160.000000000000000,0.2184210
2475,333900.000000000000000,4037160.000000000000000,0.2270677
2476,333930.000000000000000,4037160.000000000000000,0.2427308
2477,333960.000000000000000,4037160.000000000000000,0.2578921
2478,333990.000000000000000,4037160.000000000000000,0.2589846
2479,334020.000000000000000,4037160.000000000000000,0.2699965
2480,334050.000000000000000,4037160.000000000000000,0.2554158
2481,334080.000000000000000,4037160.000000000000000,0.2601720
2482,334110.000000000000000,4037160.000000000000000,0.2654027
2483,329760.000000000000000,4037130.000000000000000,0.1865815
2484,329790.000000000000000,4037130.000000000000000,0.1812840
2485,329820.000000000000000,4037130.000000000000000,0.1767197
2486,329850.000000000000000,4037130.000000000000000,0.1727673
2487,329880.000000000000000,4037130.000000000000000,0.1810883
2488,329910.000000000000000,4037130.000000000000000,0.1916438
2489,329940.000000000000000,4037130.000000000000000,0.1923564
2490,329970.000000000000000,4037130.000000000000000,0.1929831
2491,330000.000000000000000,4037130.000000000000000,0.2015847
2492,330030.000000000000000,4037130.000000000000000,0.1968848
2493,330060.000000000000000,4037130.000000000000000,0.2065836
2494,330090.000000000000000,4037130.000000000000000,0.2265124
2495,330120.000000000000000,4037130.000000000000000,0.2094819
2496,330150.000000000000000,4037130.000000000000000,0.1811618
2497,330180.000000000000000,4037130.000000000000000,0.1897386
2498,330210.000000000000000,4037130.000000000000000,0.1988892
2499,330240.000000000000000,4037130.000000000000000,0.1938803
2500,330270.000000000000000,4037130.000000000000000,0.1967620
2501,330300.000000000000000,4037130.000000000000000,0.1843085
2502,330330.000000000000000,4037130.000000000000000,0.1695723
2503,330360.000000000000000,4037130.000000000000000,0.1644409
2504,330390.000000000000000,4037130.000000000000000,0.1568299
2505,330420.000000000000000,4037130.000000000000000,0.1623417
2506,330450.000000000000000,4037130.000000000000000,0.1752147
2507,330480.000000000000000,4037130.000000000000000,0.1842471
2508,330510.000000000000000,4037130.000000000000000,0.1907160
2509,330540.000000000000000,4037130.000000000000000,0.2044646
2510,330570.000000000000000,4037130.000000000000000,0.2129743
2511,330600.000000000000000,4037130.000000000000000,0.2644714
2512,330630.000000000000000,4037130.000000000000000,0.2399614
2513,330660.000000000000000,4037130.000000000000000,0.2212732
2514,330690.000000000000000,4037130.000000000000000,0.2174012
2515,330720.000000000000000,4037130.000000000000000,0.1852006
2516,330750.000000000000000,4037130.000000000000000,0.1899564
2517,330780.000000000000000,4037130.000000000000000,0.1984688
2518,330810.000000000000000,4037130.000000000000000,0.1863267
2519,330840.000000000000000,4037130.000000000000000,0.1809921
2520,330870.000000000000000,4037130.000000000000000,0.1750309
2521,330900.000000000000000,4037130.000000000000000,0.1700136
2522,330930.000000000000000,4037130.000000000000000,0.1707393
2523,330960.000000000000000,4037130.000000000000000,0.1840096
2524,330990.000000000000000,4037130.000000000000000,0.1966984
2525,331020.000000000000000,4037130.000000000000000,0.1876339
2526,331050.000000000000000,4037130.000000000000000,0.1924389
2527,331080.000000000000000,4037130.000000000000000,0.2129981
2528,331110.000000000000000,4037130.000000000000000,0.2056454
2529,331140.000000000000000,4037130.000000000000000,0.2382736
2530,331170.000000000000000,4037130.000000000000000,0.2489544
2531,331200.000000000000000,4037130.000000000000000,0.1999808
2532,331230.000000000000000,4037130.000000000000000,0.2117780
2533,331260.000000000000000,4037130.000000000000000,0.1992543
2534,331290.000000000000000,4037130.000000000000000,0.1856020
2535,331320.000000000000000,4037130.000000000000000,0.1875602
2536,331350.000000000000000,4037130.000000000000000,0.1996080
2537,331380.000000000000000,4037130.000000000000000,0.2260087
2538,331410.000000000000000,4037130.000000000000000,0.2587224
2539,331440.000000000000000,4037130.000000000000000,0.2473206
2540,331470.000000000000000,4037130.000000000000000,0.1959046
2541,331500.000000000000000,4037130.000000000000000,0.1760396
2542,331530.000000000000000,4037130.000000000000000,0.1742837
2543,331560.000000000000000,4037130.000000000000000,0.1702909
2544,331590.000000000000000,4037130.000000000000000,0.1865776
2545,331620.000000000000000,4037130.000000000000000,0.1847659
2546,331650.000000000000000,4037130.000000000000000,0.1891552
2547,331680.000000000000000,4037130.000000000000000,0.1966150
2548,331710.000000000000000,4037130.000000000000000,0.1835100
2549,331740.000000000000000,4037130.000000000000000,0.1862382
2550,331770.000000000000000,4037130.000000000000000,0.1804807
2551,331800.000000000000000,4037130.000000000000000,0.1764977
2552,331830.000000000000000,4037130.000000000000000,0.1775852
2553,331860.000000000000000,4037130.000000000000000,0.1828622
2554,331890.000000000000000,4037130.000000000000000,0.1923555
2555,331920.000000000000000,4037130.000000000000000,0.1713378
2556,331950.000000000000000,4037130.000000000000000,0.1643953
2557,331980.000000000000000,4037130.000000000000000,0.1789606
2558,332010.000000000000000,4037130.000000000000000,0.1980615
2559,332040.000000000000000,4037130.000000000000000,0.2372183
2560,332070.000000000000000,4037130.000000000000000,0.2173045
2561,332100.000000000000000,4037130.000000000000000,0.2260484
2562,332130.000000000000000,4037130.000000000000000,0.2284488
2563,332160.000000000000000,4037130.000000000000000,0.2349505
2564,332190.000000000000000,4037130.000000000000000,0.2296682
2565,332220.000000000000000,4037130.000000000000000,0.2767414
2566,332250.000000000000000,4037130.000000000000000,0.2849242
2567,332280.000000000000000,4037130.000000000000000,0.2441665
2568,332310.000000000000000,4037130.000000000000000,0.2757050
2569,332340.000000000000000,4037130.000000000000000,0.4111520
2570,332370.000000000000000,4037130.000000000000000,0.4715294
2571,332400.000000000000000,4037130.000000000000000,0.2887653
2572,332430.000000000000000,4037130.000000000000000,0.2636929
2573,332460.000000000000000,4037130.000000000000000,0.3344607
2574,332490.000000000000000,4037130.000000000000000,0.3323876
2575,332520.000000000000000,4037130.000000000000000,0.2957597
2576,332550.000000000000000,4037130.000000000000000,0.2267696
2577,332580.000000000000000,4037130.000000000000000,0.1988690
2578,332610.000000000000000,4037130.000000000000000,0.2034711
2579,332640.000000000000000,4037130.000000000000000,0.2131625
2580,332670.000000000000000,4037130.000000000000000,0.2149463
2581,332700.000000000000000,4037130.000000000000000,0.2009557
2582,332730.000000000000000,4037130.000000000000000,0.2034110
2583,332760.000000000000000,4037130.000000000000000,0.1982927
2584,332790.000000000000000,4037130.000000000000000,0.1857694
2585,332820.000000000000000,4037130.000000000000000,0.2177870
2586,332850.000000000000000,4037130.000000000000000,0.2765198
2587,332880.000000000000000,4037130.000000000000000,0.2306951
2588,332910.000000000000000,4037130.000000000000000,0.2566236
2589,332940.000000000000000,4037130.000000000000000,0.2186027
2590,332970.000000000000000,4037130.000000000000000,0.2224529
2591,333000.000000000000000,4037130.000000000000000,0.2523619
2592,333030.000000000000000,4037130.000000000000000,0.3411022
2593,333060.000000000000000,4037130.000000000000000,0.2809479
2594,333090.000000000000000,4037130.000000000000000,0.3314682
2595,333120.000000000000000,4037130.000000000000000,0.1758554
2596,333150.000000000000000,4037130.000000000000000,0.1604267
2597,333180.000000000000000,4037130.000000000000000,0.1980024
2598,333210.000000000000000,4037130.000000000000000,0.1993276
2599,333240.000000000000000,4037130.000000000000000,0.1829271
2600,333270.000000000000000,4037130.000000000000000,0.2083213
2601,333300.000000000000000,4037130.000000000000000,0.2125933
2602,333330.000000000000000,4037130.000000000000000,0.2307916
2603,333360.000000000000000,4037130.000000000000000,0.2325152
2604,333390.000000000000000,4037130.000000000000000,0.2442671
2605,333420.000000000000000,4037130.000000000000000,0.2426478
2606,333450.000000000000000,4037130.000000000000000,0.2446606
2607,333480.000000000000000,4037130.000000000000000,0.2096884
2608,333510.000000000000000,4037130.000000000000000,0.2427229
2609,333540.000000000000000,4037130.000000000000000,0.2374894
2610,333570.000000000000000,4037130.000000000000000,0.2274345
2611,333600.000000000000000,4037130.000000000000000,0.2442508
2612,333630.000000000000000,4037130.000000000000000,0.2398912
2613,333660.000000000000000,4037130.000000000000000,0.2357313
2614,333690.000000000000000,4037130.000000000000000,0.2657660
2615,333720.000000000000000,4037130.000000000000000,0.2758679
2616,333750.000000000000000,4037130.000000000000000,0.2571696
2617,333780.000000000000000,4037130.000000000000000,0.2588381
2618,333810.000000000000000,4037130.000000000000000,0.2767223
2619,333840.000000000000000,4037130.000000000000000,0.2687046
2620,333870.000000000000000,4037130.000000000000000,0.2273671
2621,333900.000000000000000,4037130.000000000000000,0.2157610
2622,333930.000000000000000,4037130.000000000000000,0.2244762
2623,333960.000000000000000,4037130.000000000000000,0.2368677
2624,333990.000000000000000,4037130.000000000000000,0.2376367
2625,334020.000000000000000,4037130.000000000000000,0.2652905
2626,334050.000000000000000,4037130.000000000000000,0.2802125
2627,334080.000000000000000,4037130.000000000000000,0.2749511
2628,334110.000000000000000,4037130.000000000000000,0.2734806
2629,329760.000000000000000,4037100.000000000000000,0.1884598
2630,329790.000000000000000,4037100.000000000000000,0.1792466
2631,329820.000000000000000,4037100.000000000000000,0.1760947
2632,329850.000000000000000,4037100.000000000000000,0.1687619
2633,329880.000000000000000,4037100.000000000000000,0.1770052
2634,329910.000000000000000,4037100.000000000000000,0.1782495
2635,329940.000000000000000,4037100.000000000000000,0.1737812
2636,329970.000000000000000,4037100.000000000000000,0.1749303
2637,330000.000000000000000,4037100.000000000000000,0.1827643
2638,330030.000000000000000,4037100.000000000000000,0.1871026
2639,330060.000000000000000,4037100.000000000000000,0.1983808
2640,330090.000000000000000,4037100.000000000000000,0.2118035
2641,330120.000000000000000,4037100.000000000000000,0.2130588
2642,330150.000000000000000,4037100.000000000000000,0.1952960
2643,330180.000000000000000,4037100.000000000000000,0.1968390
2644,330210.000000000000000,4037100.000000000000000,0.2016079
2645,330240.000000000000000,4037100.000000000000000,0.2097752
2646,330270.000000000000000,4037100.000000000000000,0.2165494
2647,330300.000000000000000,4037100.000000000000000,0.1928908
2648,330330.000000000000000,4037100.000000000000000,0.1716945
2649,330360.000000000000000,4037100.000000000000000,0.1611568
2650,330390.000000000000000,4037100.000000000000000,0.1659011
2651,330420.000000000000000,4037100.000000000000000,0.1766948
2652,330450.000000000000000,4037100.000000000000000,0.1711652
2653,330480.000000000000000,4037100.000000000000000,0.1723139
2654,330510.000000000000000,4037100.000000000000000,0.1878495
2655,330540.000000000000000,4037100.000000000000000,0.2193404
2656,330570.000000000000000,4037100.000000000000000,0.2240147
2657,330600.000000000000000,4037100.000000000000000,0.2739486
2658,330630.000000000000000,4037100.000000000000000,0.2544084
2659,330660.000000000000000,4037100.000000000000000,0.2309655
2660,330690.000000000000000,4037100.000000000000000,0.2295099
2661,330720.000000000000000,4037100.000000000000000,0.2018512
2662,330750.000000000000000,4037100.000000000000000,0.1928720
2663,330780.000000000000000,4037100.000000000000000,0.1966638
2664,330810.000000000000000,4037100.000000000000000,0.1815837
2665,330840.000000000000000,4037100.000000000000000,0.1953756
2666,330870.000000000000000,4037100.000000000000000,0.1786183
2667,330900.000000000000000,4037100.000000000000000,0.1724577
2668,330930.000000000000000,4037100.000000000000000,0.1788650
2669,330960.000000000000000,4037100.000000000000000,0.1880530
2670,330990.000000000000000,4037100.000000000000000,0.1955564
2671,331020.000000000000000,4037100.000000000000000,0.1820830
2672,331050.000000000000000,4037100.000000000000000,0.2037393
2673,331080.000000000000000,4037100.000000000000000,0.2278736
2674,331110.000000000000000,4037100.000000000000000,0.2556130
2675,331140.000000000000000,4037100.000000000000000,0.2595076
2676,331170.000000000000000,4037100.000000000000000,0.2392749
2677,331200.000000000000000,4037100.000000000000000,0.2049232
2678,331230.000000000000000,4037100.000000000000000,0.1973989
2679,331260.000000000000000,4037100.000000000000000,0.1958041
2680,331290.000000000000000,4037100.000000000000000,0.1954642
2681,331320.000000000000000,4037100.000000000000000,0.1747366
2682,331350.000000000000000,4037100.000000000000000,0.1915555
2683,331380.000000000000000,4037100.000000000000000,0.1916147
2684,331410.000000000000000,4037100.000000000000000,0.2694775
2685,331440.000000000000000,4037100.000000000000000,0.2569927
2686,331470.000000000000000,4037100.000000000000000,0.1851101
2687,331500.000000000000000,4037100.000000000000000,0.1814906
2688,331530.000000000000000,4037100.000000000000000,0.1766208
2689,331560.000000000000000,4037100.000000000000000,0.1809731
2690,331590.000000000000000,4037100.000000000000000,0.1932885
2691,331620.000000000000000,4037100.000000000000000,0.1918974
2692,331650.000000000000000,4037100.000000000000000,0.1952933
2693,331680.000000000000000,4037100.000000000000000,0.2105664
2694,331710.000000000000000,4037100.000000000000000,0.1708731
2695,331740.000000000000000,4037100.000000000000000,0.1737110
2696,331770.000000000000000,4037100.000000000000000,0.1739418
2697,331800.000000000000000,4037100.000000000000000,0.1902893
2698,331830.000000000000000,4037100.000000000000000,0.1876855
2699,331860.000000000000000,4037100.000000000000000,0.1854044
2700,331890.000000000000000,4037100.000000000000000,0.1978906
2701,331920.000000000000000,4037100.000000000000000,0.1746826
2702,331950.000000000000000,4037100.000000000000000,0.1879437
2703,331980.000000000000000,4037100.000000000000000,0.1875007
2704,332010.000000000000000,4037100.000000000000000,0.1858938
2705,332040.000000000000000,4037100.000000000000000,0.2399161
2706,332070.000000000000000,4037100.000000000000000,0.2184253
2707,332100.000000000000000,4037100.000000000000000,0.2482703
2708,332130.000000000000000,4037100.000000000000000,0.3127982
2709,332160.000000000000000,4037100.000000000000000,0.2819200
2710,332190.000000000000000,4037100.000000000000000,0.2531278
2711,332220.000000000000000,4037100.000000000000000,0.1689639
2712,332250.000000000000000,4037100.000000000000000,0.3337801
2713,332280.000000000000000,4037100.000000000000000,0.2324087
2714,332310.000000000000000,4037100.000000000000000,0.4051566
2715,332340.000000000000000,4037100.000000000000000,0.5457967
2716,332370.000000000000000,4037100.000000000000000,0.4271657
2717,332400.000000000000000,4037100.000000000000000,0.3031417
2718,332430.000000000000000,4037100.000000000000000,0.2542853
2719,332460.000000000000000,4037100.000000000000000,0.2992700
2720,332490.000000000000000,4037100.000000000000000,0.2969945
2721,332520.000000000000000,4037100.000000000000000,0.2152294
2722,332550.000000000000000,4037100.000000000000000,0.2111880
2723,332580.000000000000000,4037100.000000000000000,0.2183281
2724,332610.000000000000000,4037100.000000000000000,0.2165589
2725,332640.000000000000000,4037100.000000000000000,0.2046207
2726,332670.000000000000000,4037100.000000000000000,0.1841640
2727,332700.000000000000000,4037100.000000000000000,0.2005898
2728,332730.000000000000000,4037100.000000000000000,0.2004847
2729,332760.000000000000000,4037100.000000000000000,0.1920225
2730,332790.000000000000000,4037100.000000000000000,0.2105078
2731,332820.000000000000000,4037100.000000000000000,0.2347665
2732,332850.000000000000000,4037100.000000000000000,0.3362563
2733,332880.000000000000000,4037100.000000000000000,0.2934531
2734,332910.000000000000000,4037100.000000000000000,0.2056555
2735,332940.000000000000000,4037100.000000000000000,0.1975475
2736,332970.000000000000000,4037100.000000000000000,0.2133450
2737,333000.000000000000000,4037100.000000000000000,0.2421912
2738,333030.000000000000000,4037100.000000000000000,0.2869260
