OID_,X,Y,smi21_Clip_Band_1
9606,333210.000000000000000,4035690.000000000000000,0.1580641
9607,333240.000000000000000,4035690.000000000000000,0.1685334
9608,333270.000000000000000,4035690.000000000000000,0.1773392
9609,333300.000000000000000,4035690.000000000000000,0.1879973
9610,333330.000000000000000,4035690.000000000000000,0.1778498
9611,333360.000000000000000,4035690.000000000000000,0.1764115
9612,333390.000000000000000,4035690.000000000000000,0.1641689
9613,333420.000000000000000,4035690.000000000000000,0.1742271
9614,333450.000000000000000,4035690.000000000000000,0.1903255
9615,333480.000000000000000,4035690.000000000000000,0.1813278
9616,333510.000000000000000,4035690.000000000000000,0.1729798
9617,333540.000000000000000,4035690.000000000000000,0.1773926
9618,333570.000000000000000,4035690.000000000000000,0.1653696
9619,333600.000000000000000,4035690.000000000000000,0.1580660
9620,333630.000000000000000,4035690.000000000000000,0.1836956
9621,333660.000000000000000,4035690.000000000000000,0.1844896
9622,333690.000000000000000,4035690.000000000000000,0.1772111
9623,333720.000000000000000,4035690.000000000000000,0.1682212
9624,333750.000000000000000,4035690.000000000000000,0.1658125
9625,333780.000000000000000,4035690.000000000000000,0.1806820
9626,333810.000000000000000,4035690.000000000000000,0.1818670
9627,333840.000000000000000,4035690.000000000000000,0.1806801
9628,333870.000000000000000,4035690.000000000000000,0.1727421
9629,333900.000000000000000,4035690.000000000000000,0.1848048
9630,333930.000000000000000,4035690.000000000000000,0.1888903
9631,333960.000000000000000,4035690.000000000000000,0.1872714
9632,333990.000000000000000,4035690.000000000000000,0.1794256
9633,334020.000000000000000,4035690.000000000000000,0.1787777
9634,334050.000000000000000,4035690.000000000000000,0.1899123
9635,334080.000000000000000,4035690.000000000000000,0.1758318
9636,334110.000000000000000,4035690.000000000000000,0.1756513
9637,329760.000000000000000,4035660.000000000000000,0.2017069
9638,329790.000000000000000,4035660.000000000000000,0.2245417
9639,329820.000000000000000,4035660.000000000000000,0.2018449
9640,329850.000000000000000,4035660.000000000000000,0.2259620
9641,329880.000000000000000,4035660.000000000000000,0.2834026
9642,329910.000000000000000,4035660.000000000000000,0.3363366
9643,329940.000000000000000,4035660.000000000000000,0.3156536
9644,329970.000000000000000,4035660.000000000000000,0.2073348
9645,330000.000000000000000,4035660.000000000000000,0.2396180
9646,330030.000000000000000,4035660.000000000000000,0.2377741
9647,330060.000000000000000,4035660.000000000000000,0.1986422
9648,330090.000000000000000,4035660.000000000000000,0.2218491
9649,330120.000000000000000,4035660.000000000000000,0.1912435
9650,330150.000000000000000,4035660.000000000000000,0.1690505
9651,330180.000000000000000,4035660.000000000000000,0.1826314
9652,330210.000000000000000,4035660.000000000000000,0.1734688
9653,330240.000000000000000,4035660.000000000000000,0.1936814
9654,330270.000000000000000,4035660.000000000000000,0.2022689
9655,330300.000000000000000,4035660.000000000000000,0.2136686
9656,330330.000000000000000,4035660.000000000000000,0.2280924
9657,330360.000000000000000,4035660.000000000000000,0.2346716
9658,330390.000000000000000,4035660.000000000000000,0.2260629
9659,330420.000000000000000,4035660.000000000000000,0.2084746
9660,330450.000000000000000,4035660.000000000000000,0.2008902
9661,330480.000000000000000,4035660.000000000000000,0.1867612
9662,330510.000000000000000,4035660.000000000000000,0.1674725
9663,330540.000000000000000,4035660.000000000000000,0.1642790
9664,330570.000000000000000,4035660.000000000000000,0.1683538
9665,330600.000000000000000,4035660.000000000000000,0.1703731
9666,330630.000000000000000,4035660.000000000000000,0.1752120
9667,330660.000000000000000,4035660.000000000000000,0.1721893
9668,330690.000000000000000,4035660.000000000000000,0.1650006
9669,330720.000000000000000,4035660.000000000000000,0.1642964
9670,330750.000000000000000,4035660.000000000000000,0.1634850
9671,330780.000000000000000,4035660.000000000000000,0.1741318
9672,330810.000000000000000,4035660.000000000000000,0.1809983
9673,330840.000000000000000,4035660.000000000000000,0.1789898
9674,330870.000000000000000,4035660.000000000000000,0.1719281
9675,330900.000000000000000,4035660.000000000000000,0.1709691
9676,330930.000000000000000,4035660.000000000000000,0.1748267
9677,330960.000000000000000,4035660.000000000000000,0.1749717
9678,330990.000000000000000,4035660.000000000000000,0.1746811
9679,331020.000000000000000,4035660.000000000000000,0.1692547
9680,331050.000000000000000,4035660.000000000000000,0.1612830
9681,331080.000000000000000,4035660.000000000000000,0.1768760
9682,331110.000000000000000,4035660.000000000000000,0.1805867
9683,331140.000000000000000,4035660.000000000000000,0.1858764
9684,331170.000000000000000,4035660.000000000000000,0.1890475
9685,331200.000000000000000,4035660.000000000000000,0.1744988
9686,331230.000000000000000,4035660.000000000000000,0.1733621
9687,331260.000000000000000,4035660.000000000000000,0.1698018
9688,331290.000000000000000,4035660.000000000000000,0.1727088
9689,331320.000000000000000,4035660.000000000000000,0.1747597
9690,331350.000000000000000,4035660.000000000000000,0.2056663
9691,331380.000000000000000,4035660.000000000000000,0.1806517
9692,331410.000000000000000,4035660.000000000000000,0.1765556
9693,331440.000000000000000,4035660.000000000000000,0.1752091
9694,331470.000000000000000,4035660.000000000000000,0.1674067
9695,331500.000000000000000,4035660.000000000000000,0.1693126
9696,331530.000000000000000,4035660.000000000000000,0.1723230
9697,331560.000000000000000,4035660.000000000000000,0.1784170
9698,331590.000000000000000,4035660.000000000000000,0.1741359
9699,331620.000000000000000,4035660.000000000000000,0.1761325
9700,331650.000000000000000,4035660.000000000000000,0.1678622
9701,331680.000000000000000,4035660.000000000000000,0.1642494
9702,331710.000000000000000,4035660.000000000000000,0.1704320
9703,331740.000000000000000,4035660.000000000000000,0.1812827
9704,331770.000000000000000,4035660.000000000000000,0.1891494
9705,331800.000000000000000,4035660.000000000000000,0.1810193
9706,331830.000000000000000,4035660.000000000000000,0.1603248
9707,331860.000000000000000,4035660.000000000000000,0.1796919
9708,331890.000000000000000,4035660.000000000000000,0.1663931
9709,331920.000000000000000,4035660.000000000000000,0.1619678
9710,331950.000000000000000,4035660.000000000000000,0.1848262
9711,331980.000000000000000,4035660.000000000000000,0.1865559
9712,332010.000000000000000,4035660.000000000000000,0.1755307
9713,332040.000000000000000,4035660.000000000000000,0.1850932
9714,332070.000000000000000,4035660.000000000000000,0.2072062
9715,332100.000000000000000,4035660.000000000000000,0.1827434
9716,332130.000000000000000,4035660.000000000000000,0.1760928
9717,332160.000000000000000,4035660.000000000000000,0.1640548
9718,332190.000000000000000,4035660.000000000000000,0.1648291
9719,332220.000000000000000,4035660.000000000000000,0.1710285
9720,332250.000000000000000,4035660.000000000000000,0.1703550
9721,332280.000000000000000,4035660.000000000000000,0.1700298
9722,332310.000000000000000,4035660.000000000000000,0.1776738
9723,332340.000000000000000,4035660.000000000000000,0.1750600
9724,332370.000000000000000,4035660.000000000000000,0.1831909
9725,332400.000000000000000,4035660.000000000000000,0.1622865
9726,332430.000000000000000,4035660.000000000000000,0.1688977
9727,332460.000000000000000,4035660.000000000000000,0.1843668
9728,332490.000000000000000,4035660.000000000000000,0.1817773
9729,332520.000000000000000,4035660.000000000000000,0.1698859
9730,332550.000000000000000,4035660.000000000000000,0.1880667
9731,332580.000000000000000,4035660.000000000000000,0.1841689
9732,332610.000000000000000,4035660.000000000000000,0.1789446
9733,332640.000000000000000,4035660.000000000000000,0.2148104
9734,332670.000000000000000,4035660.000000000000000,0.3001567
9735,332700.000000000000000,4035660.000000000000000,0.2990837
9736,332730.000000000000000,4035660.000000000000000,0.2005829
9737,332760.000000000000000,4035660.000000000000000,0.1972430
9738,332790.000000000000000,4035660.000000000000000,0.1931949
9739,332820.000000000000000,4035660.000000000000000,0.1856711
9740,332850.000000000000000,4035660.000000000000000,0.1784397
9741,332880.000000000000000,4035660.000000000000000,0.1945976
9742,332910.000000000000000,4035660.000000000000000,0.1842552
9743,332940.000000000000000,4035660.000000000000000,0.1681140
9744,332970.000000000000000,4035660.000000000000000,0.1693444
9745,333000.000000000000000,4035660.000000000000000,0.1746850
9746,333030.000000000000000,4035660.000000000000000,0.1642336
9747,333060.000000000000000,4035660.000000000000000,0.1548275
9748,333090.000000000000000,4035660.000000000000000,0.1752880
9749,333120.000000000000000,4035660.000000000000000,0.1876826
9750,333150.000000000000000,4035660.000000000000000,0.1681895
9751,333180.000000000000000,4035660.000000000000000,0.1689939
9752,333210.000000000000000,4035660.000000000000000,0.1700893
9753,333240.000000000000000,4035660.000000000000000,0.1669016
9754,333270.000000000000000,4035660.000000000000000,0.1735361
9755,333300.000000000000000,4035660.000000000000000,0.1847495
9756,333330.000000000000000,4035660.000000000000000,0.1783186
9757,333360.000000000000000,4035660.000000000000000,0.1715660
9758,333390.000000000000000,4035660.000000000000000,0.1872634
9759,333420.000000000000000,4035660.000000000000000,0.2169483
9760,333450.000000000000000,4035660.000000000000000,0.2256762
9761,333480.000000000000000,4035660.000000000000000,0.1867588
9762,333510.000000000000000,4035660.000000000000000,0.1797006
9763,333540.000000000000000,4035660.000000000000000,0.1799401
9764,333570.000000000000000,4035660.000000000000000,0.1622927
9765,333600.000000000000000,4035660.000000000000000,0.1667204
9766,333630.000000000000000,4035660.000000000000000,0.1895083
9767,333660.000000000000000,4035660.000000000000000,0.1878403
9768,333690.000000000000000,4035660.000000000000000,0.1799074
9769,333720.000000000000000,4035660.000000000000000,0.1806941
9770,333750.000000000000000,4035660.000000000000000,0.1768773
9771,333780.000000000000000,4035660.000000000000000,0.1796901
9772,333810.000000000000000,4035660.000000000000000,0.1831196
9773,333840.000000000000000,4035660.000000000000000,0.1858094
9774,333870.000000000000000,4035660.000000000000000,0.1817719
9775,333900.000000000000000,4035660.000000000000000,0.1778039
9776,333930.000000000000000,4035660.000000000000000,0.1833070
9777,333960.000000000000000,4035660.000000000000000,0.1959423
9778,333990.000000000000000,4035660.000000000000000,0.1897129
9779,334020.000000000000000,4035660.000000000000000,0.1820528
9780,334050.000000000000000,4035660.000000000000000,0.1990194
9781,334080.000000000000000,4035660.000000000000000,0.1780421
9782,334110.000000000000000,4035660.000000000000000,0.1781061
9783,329760.000000000000000,4035630.000000000000000,0.1662737
9784,329790.000000000000000,4035630.000000000000000,0.1980164
9785,329820.000000000000000,4035630.000000000000000,0.2493436
9786,329850.000000000000000,4035630.000000000000000,0.3423187
9787,329880.000000000000000,4035630.000000000000000,0.3631273
9788,329910.000000000000000,4035630.000000000000000,0.3229348
9789,329940.000000000000000,4035630.000000000000000,0.2328948
9790,329970.000000000000000,4035630.000000000000000,0.2345764
9791,330000.000000000000000,4035630.000000000000000,0.2649918
9792,330030.000000000000000,4035630.000000000000000,0.2199082
9793,330060.000000000000000,4035630.000000000000000,0.2059493
9794,330090.000000000000000,4035630.000000000000000,0.2040853
9795,330120.000000000000000,4035630.000000000000000,0.1823844
9796,330150.000000000000000,4035630.000000000000000,0.1811168
9797,330180.000000000000000,4035630.000000000000000,0.1810463
9798,330210.000000000000000,4035630.000000000000000,0.1795290
9799,330240.000000000000000,4035630.000000000000000,0.1871265
9800,330270.000000000000000,4035630.000000000000000,0.1878065
9801,330300.000000000000000,4035630.000000000000000,0.1937959
9802,330330.000000000000000,4035630.000000000000000,0.1908931
9803,330360.000000000000000,4035630.000000000000000,0.2362512
9804,330390.000000000000000,4035630.000000000000000,0.2909575
9805,330420.000000000000000,4035630.000000000000000,0.2409687
9806,330450.000000000000000,4035630.000000000000000,0.2229320
9807,330480.000000000000000,4035630.000000000000000,0.1981311
9808,330510.000000000000000,4035630.000000000000000,0.1679574
9809,330540.000000000000000,4035630.000000000000000,0.1712170
9810,330570.000000000000000,4035630.000000000000000,0.1760260
9811,330600.000000000000000,4035630.000000000000000,0.1781702
9812,330630.000000000000000,4035630.000000000000000,0.1760325
9813,330660.000000000000000,4035630.000000000000000,0.1688658
9814,330690.000000000000000,4035630.000000000000000,0.1625412
9815,330720.000000000000000,4035630.000000000000000,0.1619943
9816,330750.000000000000000,4035630.000000000000000,0.1653953
9817,330780.000000000000000,4035630.000000000000000,0.1780639
9818,330810.000000000000000,4035630.000000000000000,0.1735194
9819,330840.000000000000000,4035630.000000000000000,0.1735336
9820,330870.000000000000000,4035630.000000000000000,0.1734308
9821,330900.000000000000000,4035630.000000000000000,0.1682074
9822,330930.000000000000000,4035630.000000000000000,0.1646269
9823,330960.000000000000000,4035630.000000000000000,0.1820215
9824,330990.000000000000000,4035630.000000000000000,0.1764074
9825,331020.000000000000000,4035630.000000000000000,0.1669287
9826,331050.000000000000000,4035630.000000000000000,0.1605419
9827,331080.000000000000000,4035630.000000000000000,0.1728955
9828,331110.000000000000000,4035630.000000000000000,0.1730831
9829,331140.000000000000000,4035630.000000000000000,0.1725106
9830,331170.000000000000000,4035630.000000000000000,0.1738939
9831,331200.000000000000000,4035630.000000000000000,0.1766959
9832,331230.000000000000000,4035630.000000000000000,0.1780854
9833,331260.000000000000000,4035630.000000000000000,0.1755075
9834,331290.000000000000000,4035630.000000000000000,0.1743882
9835,331320.000000000000000,4035630.000000000000000,0.1746557
9836,331350.000000000000000,4035630.000000000000000,0.2185348
9837,331380.000000000000000,4035630.000000000000000,0.1763477
9838,331410.000000000000000,4035630.000000000000000,0.1719957
9839,331440.000000000000000,4035630.000000000000000,0.1758516
9840,331470.000000000000000,4035630.000000000000000,0.1773111
9841,331500.000000000000000,4035630.000000000000000,0.1690708
9842,331530.000000000000000,4035630.000000000000000,0.1727861
9843,331560.000000000000000,4035630.000000000000000,0.1740371
9844,331590.000000000000000,4035630.000000000000000,0.1770156
9845,331620.000000000000000,4035630.000000000000000,0.1806784
9846,331650.000000000000000,4035630.000000000000000,0.1705710
9847,331680.000000000000000,4035630.000000000000000,0.1697938
9848,331710.000000000000000,4035630.000000000000000,0.1702875
9849,331740.000000000000000,4035630.000000000000000,0.1672749
9850,331770.000000000000000,4035630.000000000000000,0.1721217
9851,331800.000000000000000,4035630.000000000000000,0.1785083
9852,331830.000000000000000,4035630.000000000000000,0.1639263
9853,331860.000000000000000,4035630.000000000000000,0.1873580
9854,331890.000000000000000,4035630.000000000000000,0.1953093
9855,331920.000000000000000,4035630.000000000000000,0.1586053
9856,331950.000000000000000,4035630.000000000000000,0.1815832
9857,331980.000000000000000,4035630.000000000000000,0.1844535
9858,332010.000000000000000,4035630.000000000000000,0.1805953
9859,332040.000000000000000,4035630.000000000000000,0.1814739
9860,332070.000000000000000,4035630.000000000000000,0.1949068
9861,332100.000000000000000,4035630.000000000000000,0.1959390
9862,332130.000000000000000,4035630.000000000000000,0.1837195
9863,332160.000000000000000,4035630.000000000000000,0.1688232
9864,332190.000000000000000,4035630.000000000000000,0.1724695
9865,332220.000000000000000,4035630.000000000000000,0.1633006
9866,332250.000000000000000,4035630.000000000000000,0.1626016
9867,332280.000000000000000,4035630.000000000000000,0.1675339
9868,332310.000000000000000,4035630.000000000000000,0.1714601
9869,332340.000000000000000,4035630.000000000000000,0.1846582
9870,332370.000000000000000,4035630.000000000000000,0.1763612
9871,332400.000000000000000,4035630.000000000000000,0.1543506
9872,332430.000000000000000,4035630.000000000000000,0.1658322
9873,332460.000000000000000,4035630.000000000000000,0.1800930
9874,332490.000000000000000,4035630.000000000000000,0.1756444
9875,332520.000000000000000,4035630.000000000000000,0.1737127
9876,332550.000000000000000,4035630.000000000000000,0.1719786
9877,332580.000000000000000,4035630.000000000000000,0.1723121
9878,332610.000000000000000,4035630.000000000000000,0.1705927
9879,332640.000000000000000,4035630.000000000000000,0.1759054
9880,332670.000000000000000,4035630.000000000000000,0.2527421
9881,332700.000000000000000,4035630.000000000000000,0.3112629
9882,332730.000000000000000,4035630.000000000000000,0.3029854
9883,332760.000000000000000,4035630.000000000000000,0.2870902
9884,332790.000000000000000,4035630.000000000000000,0.2336001
9885,332820.000000000000000,4035630.000000000000000,0.1964349
9886,332850.000000000000000,4035630.000000000000000,0.1872516
9887,332880.000000000000000,4035630.000000000000000,0.1843921
9888,332910.000000000000000,4035630.000000000000000,0.1802906
9889,332940.000000000000000,4035630.000000000000000,0.1755835
9890,332970.000000000000000,4035630.000000000000000,0.1745536
9891,333000.000000000000000,4035630.000000000000000,0.1617439
9892,333030.000000000000000,4035630.000000000000000,0.1393582
9893,333060.000000000000000,4035630.000000000000000,0.1455856
9894,333090.000000000000000,4035630.000000000000000,0.1701551
9895,333120.000000000000000,4035630.000000000000000,0.1822246
9896,333150.000000000000000,4035630.000000000000000,0.1624726
9897,333180.000000000000000,4035630.000000000000000,0.1629352
9898,333210.000000000000000,4035630.000000000000000,0.1710325
9899,333240.000000000000000,4035630.000000000000000,0.1739725
9900,333270.000000000000000,4035630.000000000000000,0.1573478
9901,333300.000000000000000,4035630.000000000000000,0.1764914
9902,333330.000000000000000,4035630.000000000000000,0.1868381
9903,333360.000000000000000,4035630.000000000000000,0.1684173
9904,333390.000000000000000,4035630.000000000000000,0.1849752
9905,333420.000000000000000,4035630.000000000000000,0.1914624
9906,333450.000000000000000,4035630.000000000000000,0.2053401
9907,333480.000000000000000,4035630.000000000000000,0.1839517
9908,333510.000000000000000,4035630.000000000000000,0.1670904
9909,333540.000000000000000,4035630.000000000000000,0.1754708
9910,333570.000000000000000,4035630.000000000000000,0.1578617
9911,333600.000000000000000,4035630.000000000000000,0.1675688
9912,333630.000000000000000,4035630.000000000000000,0.1718470
9913,333660.000000000000000,4035630.000000000000000,0.1749833
9914,333690.000000000000000,4035630.000000000000000,0.1754778
9915,333720.000000000000000,4035630.000000000000000,0.1777893
9916,333750.000000000000000,4035630.000000000000000,0.1786495
9917,333780.000000000000000,4035630.000000000000000,0.1712772
9918,333810.000000000000000,4035630.000000000000000,0.1544552
9919,333840.000000000000000,4035630.000000000000000,0.1791243
9920,333870.000000000000000,4035630.000000000000000,0.1949635
9921,333900.000000000000000,4035630.000000000000000,0.1778104
9922,333930.000000000000000,4035630.000000000000000,0.1780407
9923,333960.000000000000000,4035630.000000000000000,0.1882692
9924,333990.000000000000000,4035630.000000000000000,0.1796595
9925,334020.000000000000000,4035630.000000000000000,0.1745255
9926,334050.000000000000000,4035630.000000000000000,0.2068453
9927,334080.000000000000000,4035630.000000000000000,0.1877695
9928,334110.000000000000000,4035630.000000000000000,0.1781660
9929,329760.000000000000000,4035600.000000000000000,0.2885793
9930,329790.000000000000000,4035600.000000000000000,0.3135900
9931,329820.000000000000000,4035600.000000000000000,0.3956744
9932,329850.000000000000000,4035600.000000000000000,0.3132227
9933,329880.000000000000000,4035600.000000000000000,0.2493396
9934,329910.000000000000000,4035600.000000000000000,0.2303292
9935,329940.000000000000000,4035600.000000000000000,0.2612295
9936,329970.000000000000000,4035600.000000000000000,0.2403955
9937,330000.000000000000000,4035600.000000000000000,0.2579652
9938,330030.000000000000000,4035600.000000000000000,0.2139256
9939,330060.000000000000000,4035600.000000000000000,0.1951821
9940,330090.000000000000000,4035600.000000000000000,0.1893084
9941,330120.000000000000000,4035600.000000000000000,0.1821906
9942,330150.000000000000000,4035600.000000000000000,0.1792315
9943,330180.000000000000000,4035600.000000000000000,0.1663558
9944,330210.000000000000000,4035600.000000000000000,0.1824993
9945,330240.000000000000000,4035600.000000000000000,0.1946544
9946,330270.000000000000000,4035600.000000000000000,0.1839196
9947,330300.000000000000000,4035600.000000000000000,0.1848022
9948,330330.000000000000000,4035600.000000000000000,0.1912894
9949,330360.000000000000000,4035600.000000000000000,0.2073113
9950,330390.000000000000000,4035600.000000000000000,0.2620114
9951,330420.000000000000000,4035600.000000000000000,0.2282886
9952,330450.000000000000000,4035600.000000000000000,0.1939824
9953,330480.000000000000000,4035600.000000000000000,0.1696922
9954,330510.000000000000000,4035600.000000000000000,0.1679220
9955,330540.000000000000000,4035600.000000000000000,0.1796287
9956,330570.000000000000000,4035600.000000000000000,0.1878830
9957,330600.000000000000000,4035600.000000000000000,0.1810414
9958,330630.000000000000000,4035600.000000000000000,0.1801526
9959,330660.000000000000000,4035600.000000000000000,0.1743282
9960,330690.000000000000000,4035600.000000000000000,0.1669903
9961,330720.000000000000000,4035600.000000000000000,0.1649636
9962,330750.000000000000000,4035600.000000000000000,0.1652386
9963,330780.000000000000000,4035600.000000000000000,0.1700012
9964,330810.000000000000000,4035600.000000000000000,0.1812151
9965,330840.000000000000000,4035600.000000000000000,0.1756559
9966,330870.000000000000000,4035600.000000000000000,0.1685656
9967,330900.000000000000000,4035600.000000000000000,0.1634743
9968,330930.000000000000000,4035600.000000000000000,0.1656758
9969,330960.000000000000000,4035600.000000000000000,0.1785503
9970,330990.000000000000000,4035600.000000000000000,0.1791928
9971,331020.000000000000000,4035600.000000000000000,0.1741291
9972,331050.000000000000000,4035600.000000000000000,0.1677883
9973,331080.000000000000000,4035600.000000000000000,0.1666300
9974,331110.000000000000000,4035600.000000000000000,0.1688712
9975,331140.000000000000000,4035600.000000000000000,0.1641043
9976,331170.000000000000000,4035600.000000000000000,0.1679630
9977,331200.000000000000000,4035600.000000000000000,0.1790749
9978,331230.000000000000000,4035600.000000000000000,0.1808259
9979,331260.000000000000000,4035600.000000000000000,0.1727620
9980,331290.000000000000000,4035600.000000000000000,0.1735784
9981,331320.000000000000000,4035600.000000000000000,0.1792766
9982,331350.000000000000000,4035600.000000000000000,0.1956461
9983,331380.000000000000000,4035600.000000000000000,0.1915737
9984,331410.000000000000000,4035600.000000000000000,0.1782541
9985,331440.000000000000000,4035600.000000000000000,0.1850703
9986,331470.000000000000000,4035600.000000000000000,0.1828946
9987,331500.000000000000000,4035600.000000000000000,0.1750455
9988,331530.000000000000000,4035600.000000000000000,0.1726805
9989,331560.000000000000000,4035600.000000000000000,0.1719724
9990,331590.000000000000000,4035600.000000000000000,0.1776310
9991,331620.000000000000000,4035600.000000000000000,0.1829360
9992,331650.000000000000000,4035600.000000000000000,0.1747046
9993,331680.000000000000000,4035600.000000000000000,0.1726232
9994,331710.000000000000000,4035600.000000000000000,0.1723129
9995,331740.000000000000000,4035600.000000000000000,0.1703998
9996,331770.000000000000000,4035600.000000000000000,0.1756290
9997,331800.000000000000000,4035600.000000000000000,0.1745777
9998,331830.000000000000000,4035600.000000000000000,0.1742169
9999,331860.000000000000000,4035600.000000000000000,0.2039247
10000,331890.000000000000000,4035600.000000000000000,0.2003138
10001,331920.000000000000000,4035600.000000000000000,0.1753050
10002,331950.000000000000000,4035600.000000000000000,0.1836408
10003,331980.000000000000000,4035600.000000000000000,0.1758338
10004,332010.000000000000000,4035600.000000000000000,0.1752410
10005,332040.000000000000000,4035600.000000000000000,0.1769867
10006,332070.000000000000000,4035600.000000000000000,0.1751605
10007,332100.000000000000000,4035600.000000000000000,0.1906468
10008,332130.000000000000000,4035600.000000000000000,0.2003233
10009,332160.000000000000000,4035600.000000000000000,0.1812619
10010,332190.000000000000000,4035600.000000000000000,0.1854581
10011,332220.000000000000000,4035600.000000000000000,0.1576690
10012,332250.000000000000000,4035600.000000000000000,0.1608038
10013,332280.000000000000000,4035600.000000000000000,0.1822532
10014,332310.000000000000000,4035600.000000000000000,0.1817746
10015,332340.000000000000000,4035600.000000000000000,0.1899981
10016,332370.000000000000000,4035600.000000000000000,0.1814611
10017,332400.000000000000000,4035600.000000000000000,0.1439332
10018,332430.000000000000000,4035600.000000000000000,0.1655737
10019,332460.000000000000000,4035600.000000000000000,0.1721434
10020,332490.000000000000000,4035600.000000000000000,0.1691094
10021,332520.000000000000000,4035600.000000000000000,0.1646266
10022,332550.000000000000000,4035600.000000000000000,0.1649126
10023,332580.000000000000000,4035600.000000000000000,0.1716169
10024,332610.000000000000000,4035600.000000000000000,0.1679177
10025,332640.000000000000000,4035600.000000000000000,0.1819170
10026,332670.000000000000000,4035600.000000000000000,0.2303057
10027,332700.000000000000000,4035600.000000000000000,0.2649054
10028,332730.000000000000000,4035600.000000000000000,0.3087712
10029,332760.000000000000000,4035600.000000000000000,0.3128738
10030,332790.000000000000000,4035600.000000000000000,0.2962003
10031,332820.000000000000000,4035600.000000000000000,0.2232834
10032,332850.000000000000000,4035600.000000000000000,0.1918319
10033,332880.000000000000000,4035600.000000000000000,0.1912567
10034,332910.000000000000000,4035600.000000000000000,0.1786859
10035,332940.000000000000000,4035600.000000000000000,0.2103975
10036,332970.000000000000000,4035600.000000000000000,0.1853633
10037,333000.000000000000000,4035600.000000000000000,0.1626209
10038,333030.000000000000000,4035600.000000000000000,0.1166576
10039,333060.000000000000000,4035600.000000000000000,0.1719918
10040,333090.000000000000000,4035600.000000000000000,0.1879651
10041,333120.000000000000000,4035600.000000000000000,0.1741516
10042,333150.000000000000000,4035600.000000000000000,0.1696742
10043,333180.000000000000000,4035600.000000000000000,0.1693284
10044,333210.000000000000000,4035600.000000000000000,0.1798550
10045,333240.000000000000000,4035600.000000000000000,0.1843662
10046,333270.000000000000000,4035600.000000000000000,0.1709524
10047,333300.000000000000000,4035600.000000000000000,0.1920407
10048,333330.000000000000000,4035600.000000000000000,0.1838417
10049,333360.000000000000000,4035600.000000000000000,0.1730384
10050,333390.000000000000000,4035600.000000000000000,0.1707638
10051,333420.000000000000000,4035600.000000000000000,0.1690286
10052,333450.000000000000000,4035600.000000000000000,0.1803652
10053,333480.000000000000000,4035600.000000000000000,0.1734353
10054,333510.000000000000000,4035600.000000000000000,0.1738833
10055,333540.000000000000000,4035600.000000000000000,0.1736000
10056,333570.000000000000000,4035600.000000000000000,0.1674382
10057,333600.000000000000000,4035600.000000000000000,0.1664920
10058,333630.000000000000000,4035600.000000000000000,0.1687406
10059,333660.000000000000000,4035600.000000000000000,0.1650139
10060,333690.000000000000000,4035600.000000000000000,0.1686303
10061,333720.000000000000000,4035600.000000000000000,0.1711679
10062,333750.000000000000000,4035600.000000000000000,0.1764736
10063,333780.000000000000000,4035600.000000000000000,0.1617558
10064,333810.000000000000000,4035600.000000000000000,0.1442704
10065,333840.000000000000000,4035600.000000000000000,0.1623222
10066,333870.000000000000000,4035600.000000000000000,0.1744219
10067,333900.000000000000000,4035600.000000000000000,0.1724706
10068,333930.000000000000000,4035600.000000000000000,0.1908472
10069,333960.000000000000000,4035600.000000000000000,0.1863075
10070,333990.000000000000000,4035600.000000000000000,0.1774828
10071,334020.000000000000000,4035600.000000000000000,0.1555557
10072,334050.000000000000000,4035600.000000000000000,0.1754281
10073,334080.000000000000000,4035600.000000000000000,0.1786619
10074,334110.000000000000000,4035600.000000000000000,0.1756780
10075,329760.000000000000000,4035570.000000000000000,0.3111140
10076,329790.000000000000000,4035570.000000000000000,0.2751859
10077,329820.000000000000000,4035570.000000000000000,0.3105009
10078,329850.000000000000000,4035570.000000000000000,0.1930294
10079,329880.000000000000000,4035570.000000000000000,0.1948453
10080,329910.000000000000000,4035570.000000000000000,0.1959290
10081,329940.000000000000000,4035570.000000000000000,0.1887578
10082,329970.000000000000000,4035570.000000000000000,0.2721969
10083,330000.000000000000000,4035570.000000000000000,0.2602535
10084,330030.000000000000000,4035570.000000000000000,0.1934458
10085,330060.000000000000000,4035570.000000000000000,0.1808202
10086,330090.000000000000000,4035570.000000000000000,0.1818929
10087,330120.000000000000000,4035570.000000000000000,0.1762646
10088,330150.000000000000000,4035570.000000000000000,0.1678890
10089,330180.000000000000000,4035570.000000000000000,0.1657285
10090,330210.000000000000000,4035570.000000000000000,0.1751422
10091,330240.000000000000000,4035570.000000000000000,0.1994524
10092,330270.000000000000000,4035570.000000000000000,0.1882097
10093,330300.000000000000000,4035570.000000000000000,0.1842288
10094,330330.000000000000000,4035570.000000000000000,0.1870949
10095,330360.000000000000000,4035570.000000000000000,0.1833853
10096,330390.000000000000000,4035570.000000000000000,0.1964603
10097,330420.000000000000000,4035570.000000000000000,0.1992979
10098,330450.000000000000000,4035570.000000000000000,0.1873177
10099,330480.000000000000000,4035570.000000000000000,0.1944580
10100,330510.000000000000000,4035570.000000000000000,0.1848118
10101,330540.000000000000000,4035570.000000000000000,0.1910997
10102,330570.000000000000000,4035570.000000000000000,0.2111105
10103,330600.000000000000000,4035570.000000000000000,0.1980270
10104,330630.000000000000000,4035570.000000000000000,0.1859601
